Id,MS Zoning,Lot Frontage,Street,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,Year Built,Roof Matl,Exterior 1st,Mas Vnr Type,Mas Vnr Area,Exter Qual,Foundation,Bsmt Qual,BsmtFin SF 1,BsmtFin SF 2,Total Bsmt SF,Heating QC,Central Air,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplace Qu,Garage Type,Garage Area,Garage Qual,Paved Drive,Wood Deck SF,Fence,Yr Sold,SalePrice
1352,RL,64.0,Pave,Reg,Bnk,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1923,CompShg,Wd Sdng,None,0.0,TA,BrkTil,TA,0.0,0.0,833.0,Gd,Y,1848,0.0,0.0,1,1,1,Gd,8,Gd,Detchd,370.0,TA,N,0,NF,2008,207000
1519,RL,60.0,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1925,CompShg,MetalSd,None,0.0,TA,PConc,TA,423.0,0.0,1181.0,Fa,Y,1694,0.0,0.0,2,0,1,TA,7,Gd,Detchd,576.0,TA,Y,342,NF,2008,136500
1305,RM,50.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1954,CompShg,MetalSd,None,0.0,TA,CBlock,TA,0.0,0.0,901.0,Ex,Y,901,0.0,0.0,1,0,1,TA,4,NFP,Detchd,281.0,Fa,Y,0,NF,2008,107900
2014,RM,51.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1938,CompShg,VinylSd,None,0.0,TA,BrkTil,TA,52.0,0.0,861.0,Gd,Y,1409,1.0,0.0,1,1,1,TA,6,Gd,Detchd,528.0,TA,Y,225,NF,2007,126000
1,RL,141.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1960,CompShg,BrkFace,Stone,112.0,TA,CBlock,TA,639.0,0.0,1080.0,Fa,Y,1656,1.0,0.0,1,0,1,TA,7,Gd,Attchd,528.0,TA,P,210,NF,2010,215000
1052,RL,96.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2007,CompShg,VinylSd,Stone,272.0,Ex,PConc,Ex,1280.0,0.0,1682.0,Ex,Y,2332,1.0,0.0,2,1,1,Ex,9,Ex,BuiltIn,846.0,TA,Y,196,NF,2008,426000
622,RL,80.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1950,CompShg,MetalSd,None,0.0,Gd,CBlock,TA,607.0,0.0,1113.0,Gd,Y,1113,0.0,0.0,1,0,1,Gd,5,Gd,Attchd,264.0,TA,Y,0,NF,2009,147000
913,RL,64.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1916,CompShg,Stucco,None,0.0,Gd,BrkTil,TA,0.0,0.0,816.0,Ex,Y,1232,0.0,0.0,1,0,1,Gd,6,Gd,Detchd,440.0,TA,Y,0,NF,2009,147500
1058,RL,104.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2007,CompShg,VinylSd,BrkFace,480.0,Ex,PConc,Ex,1375.0,0.0,1950.0,Ex,Y,1950,1.0,0.0,2,0,1,Ex,7,Gd,Attchd,706.0,TA,Y,156,NF,2008,383000
2348,RL,80.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1988,CompShg,Wd Sdng,BrkFace,102.0,TA,CBlock,Gd,929.0,0.0,1845.0,Gd,Y,1872,0.0,1.0,2,0,1,TA,6,TA,Attchd,604.0,TA,Y,197,NF,2006,241500
1527,RL,63.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1914,CompShg,Wd Sdng,None,0.0,TA,BrkTil,Gd,0.0,0.0,676.0,Ex,Y,1264,0.0,0.0,1,0,1,TA,6,NFP,Detchd,400.0,TA,Y,424,NF,2008,147500
1011,RL,101.0,Pave,IR1,HLS,AllPub,Corner,Gtl,StoneBr,Norm,Norm,1Fam,2005,CompShg,VinylSd,Stone,130.0,Gd,PConc,Ex,16.0,0.0,1168.0,Ex,Y,2500,0.0,0.0,3,1,1,Ex,9,Gd,BuiltIn,683.0,TA,Y,192,NF,2008,355000
1332,RM,50.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1924,CompShg,MetalSd,None,0.0,TA,BrkTil,TA,784.0,0.0,784.0,Gd,Y,784,1.0,0.0,1,0,1,Gd,5,NFP,NG,0.0,NG,Y,0,NF,2008,109500
709,RM,50.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1940,CompShg,MetalSd,None,0.0,TA,BrkTil,NB,0.0,0.0,0.0,Fa,N,612,0.0,0.0,1,0,1,TA,4,NFP,Detchd,308.0,TA,N,0,NF,2009,45000
209,RL,82.5,Pave,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1940,CompShg,MetalSd,None,0.0,TA,CBlock,TA,0.0,0.0,1032.0,Ex,Y,2403,0.0,0.0,2,0,1,TA,10,TA,Attchd,349.0,TA,Y,56,NF,2010,244400
619,RL,80.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1953,CompShg,HdBoard,Stone,238.0,TA,CBlock,TA,1285.0,0.0,1416.0,TA,Y,1644,1.0,0.0,1,0,1,TA,7,Gd,Attchd,418.0,TA,Y,110,NF,2009,167000
2150,RL,65.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2002,CompShg,VinylSd,BrkFace,214.0,Gd,PConc,Gd,0.0,0.0,860.0,Ex,Y,1729,0.0,0.0,2,1,1,Gd,7,NFP,Attchd,542.0,TA,Y,386,NF,2007,200000
2704,RL,50.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1936,CompShg,Wd Sdng,None,0.0,TA,BrkTil,TA,0.0,0.0,830.0,Gd,Y,879,0.0,0.0,1,0,1,TA,4,NFP,Detchd,180.0,TA,P,0,NF,2006,80000
2839,RL,60.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1955,CompShg,WdShing,None,0.0,TA,CBlock,TA,167.0,0.0,864.0,TA,Y,864,1.0,0.0,1,0,1,TA,5,NFP,Detchd,572.0,TA,N,0,NF,2006,115000
1242,RL,72.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1956,CompShg,Wd Sdng,BrkFace,74.0,TA,CBlock,Gd,616.0,0.0,1196.0,Gd,Y,1196,1.0,0.0,1,0,1,TA,6,Gd,Attchd,297.0,TA,Y,0,NF,2008,139000
2714,RL,74.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1978,CompShg,HdBoard,BrkFace,203.0,TA,CBlock,TA,209.0,0.0,672.0,TA,Y,1400,0.0,0.0,1,1,1,TA,6,TA,Attchd,440.0,TA,Y,0,NF,2006,149500
799,RL,60.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,1940,CompShg,MetalSd,None,0.0,TA,CBlock,TA,0.0,0.0,755.0,TA,Y,1510,1.0,0.0,1,0,1,TA,7,Gd,Detchd,296.0,Fa,P,120,MnPrv,2009,108000
1260,RL,60.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,1900,CompShg,MetalSd,None,0.0,TA,BrkTil,NB,0.0,0.0,0.0,TA,N,1294,0.0,0.0,2,0,2,TA,7,NFP,NG,0.0,NG,N,220,NF,2008,106250
2107,RL,74.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2006,CompShg,VinylSd,None,0.0,Gd,PConc,Gd,0.0,0.0,1240.0,Ex,Y,1240,0.0,0.0,2,0,1,Gd,5,NFP,Attchd,826.0,TA,Y,140,NF,2007,194000
2486,RL,70.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1962,CompShg,Wd Sdng,BrkFace,51.0,TA,CBlock,TA,36.0,0.0,988.0,Ex,Y,988,1.0,0.0,1,0,1,TA,6,NFP,Detchd,624.0,TA,Y,0,NF,2006,129500
1911,RL,63.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1968,CompShg,MetalSd,None,0.0,TA,CBlock,TA,0.0,0.0,1560.0,TA,Y,1560,0.0,0.0,2,0,2,TA,8,NFP,Detchd,792.0,TA,Y,0,NF,2007,126000
896,RL,70.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1950,CompShg,MetalSd,None,0.0,TA,CBlock,Fa,1078.0,0.0,1078.0,TA,Y,1368,1.0,0.0,1,0,1,TA,6,NFP,Attchd,195.0,TA,Y,0,NF,2009,120000
272,RL,70.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2004,CompShg,VinylSd,BrkFace,109.0,Gd,PConc,Gd,712.0,0.0,1473.0,Ex,Y,1484,1.0,0.0,2,0,1,Gd,7,NFP,Attchd,606.0,TA,Y,0,NF,2010,213000
2521,RL,40.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,Greens,Norm,Norm,TwnhsE,1980,CompShg,Wd Sdng,None,0.0,Gd,CBlock,Gd,807.0,0.0,1226.0,TA,Y,1226,1.0,0.0,1,0,1,Gd,4,Fa,Attchd,484.0,TA,Y,133,NF,2006,190000
2324,RL,63.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1993,CompShg,HdBoard,BrkFace,112.0,TA,PConc,Gd,705.0,0.0,1160.0,Gd,Y,1169,0.0,1.0,2,0,1,TA,6,TA,Attchd,402.0,TA,Y,0,MnPrv,2006,183500
1953,RL,93.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1963,CompShg,Plywood,BrkFace,364.0,TA,CBlock,TA,242.0,483.0,725.0,TA,Y,1651,0.0,1.0,2,0,1,TA,6,TA,BuiltIn,276.0,TA,Y,460,MnPrv,2007,172000
887,RL,67.0,Pave,Reg,Lvl,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1938,CompShg,MetalSd,None,0.0,TA,CBlock,TA,690.0,0.0,816.0,Ex,Y,816,1.0,0.0,1,0,1,TA,3,Gd,Detchd,288.0,Fa,Y,0,NF,2009,100000
1479,RL,85.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2007,CompShg,VinylSd,Stone,212.0,Gd,PConc,Gd,56.0,0.0,1564.0,Ex,Y,1564,0.0,0.0,2,0,1,Gd,6,NFP,Attchd,814.0,TA,Y,0,NF,2008,218836
1317,RM,60.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,1905,CompShg,Wd Sdng,None,0.0,TA,BrkTil,Fa,0.0,0.0,482.0,Ex,N,1912,0.0,0.0,2,0,2,TA,7,TA,Detchd,672.0,Gd,Y,0,NF,2008,163000
1750,RL,59.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2006,CompShg,VinylSd,None,0.0,Gd,PConc,Gd,0.0,0.0,1510.0,Ex,Y,1525,0.0,0.0,2,1,1,Gd,6,Gd,Attchd,534.0,TA,Y,100,NF,2007,206580
2815,RL,65.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2005,CompShg,VinylSd,None,0.0,Gd,PConc,Gd,0.0,0.0,728.0,Ex,Y,1456,0.0,0.0,2,1,1,Gd,8,Gd,Attchd,390.0,TA,Y,0,NF,2006,163990
2692,RM,60.0,Pave,Reg,Lvl,AllPub,FR3,Gtl,IDOTRR,Norm,Norm,1Fam,1910,CompShg,AsbShng,None,0.0,Fa,BrkTil,Fa,0.0,0.0,396.0,Gd,Y,1330,0.0,0.0,1,0,1,TA,7,NFP,Detchd,390.0,TA,N,0,MnPrv,2006,116500
1090,RL,63.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2002,CompShg,VinylSd,None,0.0,Gd,PConc,Gd,0.0,0.0,840.0,Ex,Y,1720,0.0,0.0,2,1,1,Gd,7,Gd,BuiltIn,400.0,TA,Y,138,NF,2008,188000
1912,RL,72.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1966,CompShg,HdBoard,BrkFace,87.0,TA,CBlock,TA,602.0,0.0,793.0,Ex,Y,1280,0.0,1.0,2,0,1,TA,6,TA,Basment,432.0,TA,Y,140,NF,2007,175000
1634,RL,38.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1988,CompShg,CemntBd,None,0.0,Gd,CBlock,Gd,248.0,0.0,1166.0,Gd,Y,1179,1.0,0.0,2,0,1,TA,5,NFP,Attchd,480.0,TA,Y,0,NF,2007,182000
1974,RM,60.0,Pave,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1926,CompShg,MetalSd,None,0.0,Gd,BrkTil,TA,0.0,0.0,850.0,TA,Y,960,0.0,0.0,1,0,1,TA,5,NFP,Detchd,576.0,TA,Y,0,NF,2007,103000
1764,RL,88.5,Pave,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2001,CompShg,VinylSd,BrkFace,705.0,Ex,PConc,Ex,1282.0,0.0,2633.0,Ex,Y,2633,1.0,0.0,2,1,1,Ex,8,Gd,Attchd,804.0,TA,Y,314,NF,2007,466500
634,RL,66.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1959,CompShg,MetalSd,None,0.0,Gd,CBlock,TA,708.0,0.0,988.0,TA,Y,988,1.0,0.0,2,0,1,Gd,6,NFP,Attchd,297.0,TA,Y,156,NF,2009,149500
1683,RL,24.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,1978,CompShg,Plywood,None,0.0,TA,CBlock,Gd,632.0,6.0,1061.0,TA,Y,1055,0.0,0.0,2,0,1,TA,4,NFP,Attchd,319.0,TA,Y,108,NF,2007,142500
2199,RL,54.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1926,CompShg,Stucco,None,0.0,TA,PConc,TA,319.0,0.0,1290.0,TA,Y,1422,0.0,0.0,1,0,1,TA,6,NFP,Detchd,352.0,TA,Y,0,MnPrv,2007,136500
1018,RL,63.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1988,CompShg,Plywood,BrkFace,102.0,Gd,CBlock,Gd,983.0,0.0,1675.0,Ex,Y,1688,1.0,0.0,2,0,1,Ex,6,Ex,Attchd,528.0,TA,Y,0,NF,2008,226500
14,RL,85.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1990,CompShg,HdBoard,None,0.0,TA,PConc,Gd,637.0,0.0,1300.0,Gd,Y,1341,1.0,0.0,1,1,1,Gd,5,Po,Attchd,506.0,TA,Y,192,NF,2010,171500
2782,RL,55.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1976,CompShg,MetalSd,None,0.0,TA,CBlock,TA,483.0,0.0,911.0,Gd,Y,954,0.0,0.0,1,0,1,TA,6,NFP,Detchd,576.0,TA,Y,0,NF,2006,132500
2626,RL,72.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1949,CompShg,Stucco,BrkFace,340.0,TA,Slab,NB,0.0,0.0,0.0,Fa,N,1040,0.0,0.0,2,0,2,TA,6,NFP,Detchd,400.0,TA,Y,0,NF,2006,87500
1175,FV,79.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,2001,CompShg,VinylSd,BrkFace,513.0,TA,PConc,TA,681.0,0.0,858.0,Ex,Y,1789,1.0,0.0,2,1,1,TA,7,TA,Attchd,546.0,TA,Y,0,NF,2008,223000
1232,RL,80.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1962,CompShg,Wd Sdng,BrkFace,237.0,Gd,CBlock,TA,0.0,0.0,1319.0,TA,Y,1537,1.0,0.0,1,1,1,Gd,7,Gd,Attchd,462.0,TA,Y,0,GdPrv,2008,174000
2590,RL,85.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1951,CompShg,MetalSd,None,0.0,TA,CBlock,TA,741.0,0.0,884.0,Ex,Y,884,1.0,0.0,1,0,1,TA,4,NFP,Attchd,270.0,TA,Y,0,NF,2006,142000
2463,FV,81.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2006,CompShg,VinylSd,None,0.0,Gd,PConc,Gd,0.0,0.0,1489.0,Ex,Y,1489,0.0,0.0,2,0,1,Gd,7,Gd,Attchd,776.0,TA,Y,0,NF,2006,232600
2358,RL,78.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1974,CompShg,HdBoard,BrkFace,99.0,TA,CBlock,TA,663.0,377.0,1040.0,Fa,Y,1309,1.0,0.0,1,1,1,Gd,5,Fa,Attchd,484.0,TA,Y,265,GdPrv,2006,181000
2911,RM,42.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,1973,CompShg,CemntBd,None,0.0,TA,CBlock,Gd,837.0,0.0,942.0,Gd,Y,2521,1.0,0.0,2,1,1,TA,10,Gd,Attchd,576.0,TA,Y,728,GdPrv,2006,151400
1699,RL,98.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2006,CompShg,VinylSd,Stone,248.0,Gd,PConc,Gd,0.0,0.0,1626.0,Ex,Y,1634,0.0,0.0,2,0,1,Gd,7,Gd,Attchd,866.0,TA,Y,0,NF,2007,250000
115,RL,80.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1988,CompShg,HdBoard,BrkFace,42.0,TA,CBlock,Gd,394.0,0.0,980.0,TA,Y,1714,0.0,0.0,2,1,1,TA,7,TA,Attchd,496.0,TA,Y,228,MnPrv,2010,196500
1998,RM,75.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1879,CompShg,Wd Sdng,None,0.0,TA,PConc,TA,0.0,0.0,819.0,TA,Y,2454,0.0,0.0,2,0,1,TA,8,Gd,Attchd,576.0,TA,N,0,MnPrv,2007,185000
589,RL,75.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1969,CompShg,HdBoard,BrkFace,200.0,TA,CBlock,TA,955.0,0.0,1216.0,TA,Y,1216,1.0,0.0,1,0,1,TA,5,NFP,Attchd,336.0,TA,Y,0,MnPrv,2009,113000
1641,RL,60.0,Pave,Reg,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,2007,CompShg,MetalSd,BrkFace,0.0,Gd,PConc,Gd,945.0,0.0,1419.0,Ex,Y,1419,1.0,0.0,2,0,1,Gd,7,Gd,Attchd,567.0,TA,Y,140,NF,2007,392000
2821,RL,35.0,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,Duplex,1975,Tar&Grv,WdShing,BrkFace,250.0,TA,CBlock,Gd,945.0,0.0,945.0,TA,Y,980,0.0,2.0,2,0,0,TA,4,NFP,NG,0.0,NG,Y,0,NF,2006,127500
1846,FV,24.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2000,CompShg,MetalSd,BrkFace,216.0,Gd,PConc,Gd,417.0,0.0,756.0,Ex,Y,1573,0.0,0.0,2,1,1,Gd,4,NFP,Detchd,440.0,TA,Y,0,NF,2007,177000
1805,FV,85.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2004,CompShg,VinylSd,BrkFace,353.0,Gd,PConc,Gd,0.0,0.0,1158.0,Ex,Y,2443,0.0,0.0,2,1,1,Gd,9,Gd,BuiltIn,744.0,TA,Y,193,NF,2007,265000
1853,FV,106.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1998,CompShg,VinylSd,None,0.0,Gd,PConc,Ex,901.0,0.0,1220.0,Ex,Y,2362,1.0,0.0,2,1,1,Gd,8,TA,Attchd,1105.0,Gd,Y,147,NF,2007,312500
1321,RM,75.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,PosA,1Fam,1893,CompShg,Wd Sdng,None,0.0,Ex,BrkTil,TA,0.0,0.0,1237.0,Gd,Y,2775,0.0,0.0,3,1,1,Gd,9,Gd,Detchd,880.0,Gd,Y,105,NF,2008,325000
564,RL,80.0,Pave,IR1,Low,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1980,CompShg,VinylSd,BrkFace,115.0,Gd,CBlock,Gd,1733.0,92.0,2014.0,Gd,Y,2014,1.0,0.0,2,0,1,Gd,6,Gd,Attchd,864.0,TA,Y,462,MnPrv,2009,275000
1771,RL,82.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1995,CompShg,VinylSd,BrkFace,290.0,Gd,PConc,Gd,565.0,0.0,1203.0,Ex,Y,2520,0.0,0.0,2,1,1,Gd,9,TA,Attchd,721.0,TA,Y,224,NF,2007,290000
90,RL,39.0,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRNe,Norm,1Fam,1974,CompShg,Plywood,BrkCmn,250.0,TA,CBlock,TA,126.0,859.0,1208.0,Ex,Y,1494,1.0,0.0,2,0,1,TA,7,Fa,Attchd,461.0,TA,Y,296,GdPrv,2010,169000
2684,RM,50.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1921,CompShg,Wd Sdng,None,0.0,TA,CBlock,TA,616.0,0.0,616.0,Gd,Y,616,0.0,0.0,1,0,1,TA,4,NFP,Detchd,205.0,TA,Y,0,NF,2006,89000
13,RL,63.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1998,CompShg,VinylSd,None,0.0,TA,PConc,Gd,0.0,0.0,789.0,Gd,Y,1465,0.0,0.0,2,1,1,TA,7,Gd,Attchd,393.0,TA,Y,0,NF,2010,180400
445,RL,85.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2003,CompShg,VinylSd,BrkFace,296.0,Gd,PConc,Gd,1124.0,479.0,3206.0,Ex,Y,1629,1.0,0.0,2,0,1,Gd,7,Gd,Attchd,880.0,TA,Y,0,NF,2009,284000
1914,RL,70.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1958,CompShg,Wd Sdng,None,1.0,TA,CBlock,TA,456.0,0.0,912.0,Ex,Y,912,0.0,0.0,1,0,1,TA,5,NFP,Attchd,275.0,TA,Y,0,NF,2007,114500
2811,RL,84.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2005,CompShg,VinylSd,BrkFace,196.0,Gd,PConc,Gd,24.0,0.0,1552.0,Ex,Y,1552,0.0,0.0,2,0,1,Gd,7,NFP,Attchd,782.0,TA,Y,144,NF,2006,212900
850,RL,67.0,Pave,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2001,CompShg,VinylSd,None,0.0,Gd,PConc,Gd,0.0,0.0,1413.0,Ex,Y,1430,0.0,0.0,2,0,1,Gd,6,NFP,Attchd,605.0,TA,Y,0,NF,2009,187100
1844,FV,34.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,1999,CompShg,MetalSd,BrkFace,1129.0,TA,PConc,Gd,419.0,0.0,729.0,Gd,Y,1458,0.0,0.0,2,1,1,TA,5,Fa,Detchd,440.0,TA,Y,0,NF,2007,176000
2225,RL,64.0,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Crawfor,Norm,Norm,1Fam,1968,CompShg,HdBoard,None,0.0,TA,PConc,Gd,813.0,0.0,1488.0,Ex,Y,1488,0.0,1.0,2,0,1,TA,7,Gd,Attchd,552.0,TA,Y,0,NF,2007,215000
1477,RL,64.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2004,CompShg,VinylSd,None,0.0,Gd,PConc,Gd,490.0,0.0,770.0,Ex,Y,1582,0.0,0.0,2,1,1,Gd,6,NFP,Attchd,520.0,TA,Y,0,NF,2008,185900
399,RL,60.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1970,CompShg,HdBoard,None,0.0,TA,CBlock,TA,375.0,239.0,864.0,TA,Y,864,0.0,0.0,1,0,1,Gd,5,NFP,Detchd,660.0,TA,Y,96,NF,2009,120500
2431,RL,60.0,Pave,IR3,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2005,CompShg,VinylSd,None,0.0,Gd,PConc,Gd,0.0,0.0,732.0,Ex,Y,1838,0.0,0.0,2,1,1,TA,7,Gd,BuiltIn,372.0,TA,Y,100,NF,2006,192140
1605,RL,60.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1982,CompShg,VinylSd,None,0.0,Gd,CBlock,TA,641.0,0.0,816.0,Ex,Y,816,0.0,1.0,1,0,1,Gd,5,Ex,Attchd,264.0,TA,Y,0,MnPrv,2008,130500
897,RL,50.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1945,CompShg,WdShing,None,0.0,TA,Slab,NB,0.0,0.0,0.0,TA,N,1529,0.0,0.0,2,0,1,TA,9,NFP,Detchd,240.0,TA,N,92,NF,2009,98000
1426,RL,91.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2008,CompShg,VinylSd,Stone,554.0,Gd,PConc,Gd,2085.0,0.0,2271.0,Ex,Y,2276,1.0,0.0,2,0,1,Ex,7,Gd,Attchd,1348.0,Gd,Y,0,NF,2008,475000
2240,RM,60.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1920,CompShg,MetalSd,None,0.0,TA,BrkTil,Fa,0.0,0.0,961.0,Gd,Y,1077,0.0,0.0,1,0,1,TA,6,NFP,Detchd,338.0,Po,N,0,NF,2007,67000
1706,RL,86.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2007,CompShg,VinylSd,Stone,300.0,Gd,PConc,Ex,1288.0,0.0,1582.0,Ex,Y,2161,1.0,0.0,1,1,1,Ex,8,Gd,Attchd,789.0,TA,Y,178,NF,2007,325624
